id,image_id,town,primary_category,display_context,specific_flag,confidence,timestamp,expert_id,needs_review,review_reason,user_content
00795689-747b-4637-83d2-7b71949fc9d1,LwWmq0LjyUmCBbDK8M4I_Q_180_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-07-31 15:03:23.430588+00,Pat,true,Unclear image,
0082454a-de90-41d9-bfb9-b3facbec77d7,73glqGr7TLVXTH2tLxWtlA_240_box0.jpg,LARNE,Review,,,,2025-07-29 11:29:22.854724+00,Colm,true,Unclear image,
008d3f93-6ec2-4111-93e7-2533fa606aed,7Knkj9eLunHLCwnS4SVlrg_060_box0.jpg,NEWRY,National,Lamppost-mounted,Irish Tricolor,3,2025-07-28 19:43:56.581315+00,Colm,false,,
008e2a8a-c841-47dd-8fff-17e9c0f08317,WIHA4vw7Bxrr__MF4vqSXA_060_box0.jpg,METROPOLITAN_CASTLEREAGH,National,Pole-mounted (in ground),Union Jack,5,2025-08-04 13:21:08.210351+00,Colm,false,,
008fd4b1-b948-4255-802b-f7f59568baa2,cc0rD6wj_XwGKjfNbF-qcA_300_box0.jpg,BALLYCLARE,National,Building-mounted,Union Jack,3,2025-08-01 09:38:16.207083+00,Pat,false,,
009d73f8-d468-41eb-8e85-6ab2ec59098f,OBi6bxrMBHCJXXGe_UmkKw_120_box0.jpg,COOKSTOWN,Review,,,,2025-08-01 14:22:58.807919+00,Pat,true,Unclear image,
00aaad39-385f-4e59-89f8-379da09adf0b,auDGj16oRwcodWOmcCGexQ_240_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,5,2025-08-04 11:17:53.404703+00,Colm,false,,
00ace7a6-fc69-42a3-b93f-3fbe7641dcb0,2399_q1MRncj_gGUKD_08A_000_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,2,2025-07-31 17:29:39.728103+00,Pat,false,,
00b0e8f0-d48e-4802-af25-ce0d35411c0f,qNeJC2PdXZ4H22EHcxj-MQ_060_box0.jpg,NEWRY,Review,,,,2025-07-28 19:37:28.102874+00,Colm,true,Complex case,
00b8c89a-1284-4019-a7d0-8fc2f149a33b,6xRgw9fE1iQc4hD8gHWdgg_060_box0.jpg,CARRICKFERGUS,National,Lamppost-mounted,Union Jack,4,2025-07-22 11:37:48.380983+00,Barry,false,,
00bacad9-84b4-47c7-8b91-d2873f9144a5,9GW02IeUuQggnKvtehmfPA_300_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Ulster Banner,5,2025-07-31 15:00:41.937081+00,Pat,false,,
00bafc31-86fb-4b2b-ad1a-8658f109bcb3,JKnm0tFAmweb1_LhQAVOTw_300_box0.jpg,PORTSTEWART,Review,,,,2025-07-29 10:43:01.597179+00,Colm,true,Unclear image,
00be6224-1a10-4fe5-bce2-82eee34ec104,2DQyI9BjjEDJwkvksht-0A_300_box0.jpg,BELFAST_CITY,Review,,,,2025-08-04 20:01:03.280017+00,Colm,true,Unclear image,
00c280e2-1ac5-4585-9a0d-49bfbb78fec2,qUrerSxT6kqv_Ir7zJkwIg_300_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-07-28 11:24:28.64319+00,Barry,true,Unclear image,
00cfe399-1aac-4868-aaf2-0b32f4e68206,SRf1SHwxDuRtQiq4n9oZ0A_240_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-04 19:57:24.539573+00,Colm,false,,
00d328fa-69a0-4022-91c3-51a19aa59722,5RXt6hm4dWb7K82HFeMzkg_240_box0.jpg,BALLYMENA,National,Lamppost-mounted,Union Jack,5,2025-08-01 12:14:18.089068+00,Pat,false,,
00e6a6ff-137e-469d-8485-31dc0e8dcf1d,3MelTZjyE9ESRzqHcu3z6w_240_box0.jpg,MAGHERAFELT,National,Lamppost-mounted,Ulster Banner,5,2025-08-04 12:13:08.43278+00,Colm,false,,
00e94295-4824-4fb8-a443-5b9a53d1a735,hklwsCBCWjVh1V3kvB2Ixg_120_box0.jpg,ANTRIM,Review,,,,2025-07-31 17:33:09.120168+00,Pat,true,Unclear image,
00ea1406-4579-4e31-98bb-79f67f1c4c95,ngneW9ZjEXSdsPIIrPonmw_060_box0.jpg,ARMAGH,National,Lamppost-mounted,Union Jack,5,2025-08-01 11:34:03.973617+00,Pat,false,,
00edf5b4-9311-4e1d-a14e-762f86b63ec1,DWwDzfc3TR9AZ9GbtLns_A_240_box0.jpg,BALLYMENA,Review,,,,2025-08-04 13:34:17.071831+00,Colm,true,Unclear image,
00f5550a-f75a-4961-a2ec-fa030f9152c9,jwPPghkoBL2OEm-xttJxCg_120_box0.jpg,METROPOLITAN_CASTLEREAGH,National,Building-mounted,Ulster Banner,5,2025-08-04 13:21:57.822812+00,Colm,false,,
00f915fd-573c-4c1c-aed4-5b89ea94ad3e,Zln2HKyFcmEkzaXUHrqp8Q_300_box0.jpg,PORTSTEWART,Review,,,,2025-07-31 16:12:08.250045+00,Pat,true,Complex case,
00febd21-f03a-46d7-a4ab-dd93f38fc1fc,NXA5VHEvkDd1xMKNoiQB-g_240_box0.jpg,ANTRIM,Review,,,,2025-07-30 09:25:46.800108+00,Barry,true,Not a flag,
00ff5c18-dcf7-4432-be64-8c355face9b9,RkzoH45TcP8qFI8PGoJAqw_000_box0.jpg,CARRICKFERGUS,Sport,Lamppost-mounted,Supporters Club,3,2025-07-18 11:17:35.837589+00,Brandon,false,,
0106985e-4396-4e66-94cd-48189c34b275,vLT8gL3rmzloBwLlZMW-YA_060_box0.jpg,OMAGH_TOWN,National,Lamppost-mounted,Scottish Saltire,5,2025-07-29 10:53:01.051161+00,Colm,false,,
010a2822-322a-453d-8af0-7f6c7f606844,1b5UTO1r748UGSIIYjIXbg_120_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-07-31 14:59:09.463264+00,Pat,true,Complex case,
010f272c-bce3-4bad-af39-2c8aa246949b,LG3wYck6dspbf1lPiSJ2bA_060_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-07-28 20:36:31.529072+00,Colm,true,Complex case,
0111ae54-6cc7-4afe-ae91-e9d272001e02,6xRgw9fE1iQc4hD8gHWdgg_060_box0.jpg,CARRICKFERGUS,Review,,,,2025-07-28 09:43:47.370953+00,Colm,true,Unclear image,
0120809d-8328-4951-9025-2c8e6ecd8045,otCE89pJ229Yp1hyJB2RKw_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,5,2025-07-28 20:35:11.497022+00,Colm,false,,
012714a7-7acb-4a22-affb-e21d3e9ddfe0,O4F0P_0bB_ntUC7T3W7DOw_060_box0.jpg,MAGHERAFELT,National,Lamppost-mounted,Union Jack,5,2025-07-31 18:01:02.323413+00,Pat,false,,
012d36d9-3f38-4cbb-a006-bdb628ed1568,D2C2dBWvzFHS5-EobSruXw_300_box0.jpg,NEWRY,Review,,,,2025-07-28 19:45:34.674249+00,Colm,true,Unclear image,
013088a4-9953-4e43-a9b5-ac3571b24035,_TQKugpXkPQA_Vd3qkpKfA_180_box0.jpg,OMAGH_TOWN,Review,,,,2025-07-29 10:52:55.331108+00,Colm,true,Complex case,
013d11d7-d80b-4262-8080-50ff04984cdf,5wO-wN2ABeuqXodOSsmV8Q_240_box0.jpg,BALLYMENA,National,Building-mounted,Union Jack,5,2025-08-01 13:05:37.054994+00,Pat,false,,
014302ae-a5ac-4e33-a2ea-e479f2d753c3,EDw2eMh336pYS7vIQ9DlVg_300_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-07-29 10:23:23.238662+00,Colm,true,Unclear image,
014e7720-252f-42d3-9304-c032f2861be8,wbOL1NJwdp8E5zF49qRY6Q_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Ulster Banner,3,2025-07-28 10:52:24.769405+00,Barry,false,,
0153829e-b958-40c8-bf56-c955cabac2c9,4XjS0zNpLIAEfp3sc5Ge7Q_060_box0.jpg,BALLYMONEY,National,Lamppost-mounted,Union Jack,5,2025-08-04 20:14:42.408413+00,Colm,false,,
015421e6-49e3-4776-96c9-d7cc9a0cddcf,KLBGG6cFQr-u-srX7CY3LA_120_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Ulster Banner,5,2025-08-01 13:51:19.968562+00,Pat,false,,
015ca4cf-29f7-429d-b75f-289691a6acc2,LWCAvf3PEgkxYNUpdLMXxQ_300_box0.jpg,GREENISLAND,National,Pole-mounted (in ground),Union Jack,5,2025-08-04 12:10:52.219904+00,Colm,false,,
01612b8e-8d16-4a09-8482-a25a4575766a,MclIYgidmAQRZU3gtNVeqw_060_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-01 14:07:22.207076+00,Pat,false,,
0166c3da-79ae-404f-bd79-42d65817c6b8,XiEKGq3E46kJOEbUT4lxlA_240_box0.jpg,BALLYCLARE,National,Lamppost-mounted,Union Jack,5,2025-08-01 09:18:06.287022+00,Pat,false,,
017e57d1-79fa-4505-b304-08ab541ff7ed,Eto4F9dB5hH3OBjGy9pZlw_060_box0.jpg,LARNE,National,Lamppost-mounted,Ulster Banner,4,2025-07-29 11:26:01.854096+00,Colm,false,,
018ae359-6417-45a9-b3ac-2c821fc6e9f5,2CHA6RyqXRgbtG4jaoVtMw_000_box0.jpg,BALLYMENA,National,Building-mounted,Union Jack,5,2025-08-01 12:13:13.553924+00,Pat,false,,
018c2d66-cca3-4cb8-b480-64a499e49e5c,XEn2P-JcG7kpnhXm3evnhA_120_box0.jpg,COLERAINE,National,Lamppost-mounted,Ulster Banner,5,2025-08-01 13:19:30.366906+00,Pat,false,,
018ff35c-4038-413f-b183-39314736215c,q8zGfalOkDGOrYwisPHmWg_180_box0.jpg,CARRICKFERGUS,National,Building-mounted,Union Jack,5,2025-07-18 10:55:06.669489+00,Brandon,false,,
0190615f-60fa-458e-9d3a-c05802299808,A7a80HrnFiSbDrzhZ9D18w_000_box0.jpg,DERRY_CITY,Review,,,,2025-08-01 11:44:34.855951+00,Pat,true,Unclear image,
0192d78c-549c-44ce-9521-bccee66e0156,vqxHXqsMQTy4qZTo_r_Fww_060_box0.jpg,CRAIGAVON,Review,,,,2025-08-05 09:04:41.193238+00,Barry,true,Unclear image,
01a04150-4810-4087-8bdc-cc19e3a03794,K6JcqKgcJjEIRBYm1Di1FQ_000_box0.jpg,CRAIGAVON,Bunting,Triangular bunting,Red/White/Blue Triangular Bunting,5,2025-08-04 12:37:37.630482+00,Colm,false,,
01a964af-1625-414d-97e5-2674431e8291,GeXexuAgGj4UCoeOEqoACw_060_box0.jpg,ENNISKILLEN,National,Lamppost-mounted,Union Jack,4,2025-08-05 08:50:52.026748+00,Byron,false,,
01af0f93-706b-4e10-814c-266d9a7335bf,GQSye0rVyDXj610UG_vAAA_180_box0.jpg,DERRY_CITY,Review,,,,2025-08-04 13:13:12.893659+00,Colm,true,Unclear image,
01b45d7a-6a28-43e4-b25a-c6b0ca5bb4c0,IzSzRBf_0_wh4A5AV6j3Uw_300_box0.jpg,ANTRIM,National,Building-mounted,Union Jack,5,2025-07-31 17:22:23.237393+00,Pat,false,,
01b54e11-10f7-44a1-b43c-750dfc04ad9d,G0wJDIx_qCUzhijbvemcVw_240_box0.jpg,CARRICKFERGUS,National,Building-mounted,Union Jack,5,2025-07-18 11:15:20.140536+00,Brandon,false,,
01b7f96c-aae4-4847-9e9f-ad42ddb6f02c,Xbs5MnNVUPWosI5FNkDQYA_120_box0.jpg,LISBURN_CITY,National,Building-mounted,Union Jack,1,2025-08-04 13:06:52.076021+00,Colm,false,,
01bb2ede-975c-4523-8e8b-8028d37af279,9Ujo0oHich02X0sEkjDqiA_300_box0.jpg,ANTRIM,Review,,,,2025-07-30 16:17:29.173838+00,Barry,true,Unclear image,
01bca0b4-1704-42bf-90bf-f38a57e0482a,_GHQi7x6ciGCBoRHfhkppQ_000_box0.jpg,METROPOLITAN_CASTLEREAGH,National,Lamppost-mounted,Ulster Banner,5,2025-08-04 13:20:29.490786+00,Colm,false,,
01c25fc7-d6e1-4036-9678-5a7eeb121341,OrQpkV_aMMSU7xXhv6s3iw_180_box0.jpg,BELFAST_CITY,Review,,,,2025-08-04 19:57:35.855007+00,Colm,true,Unclear image,
01c39c6e-f03e-42e4-b174-5e07d4dbdbdd,cXrDEal3naDKwrbXSl87ow_180_box0.jpg,MAGHERAFELT,Review,,,,2025-07-31 18:01:40.802719+00,Pat,true,Unclear image,
01c3e3be-e6d0-4634-a64e-97e4fea668cf,C4pikqTYENtTk3G8EkY00A_180_box0.jpg,CARRICKFERGUS,National,Building-mounted,Ulster Banner,3,2025-08-05 09:19:49.950707+00,Byron,false,,
01d2747e-4075-462b-878d-e5024bcf9bf8,pUn8riLxBGbb4JVPNVwkrw_000_box2.jpg,ENNISKILLEN,Bunting,Bunting display,Union Jack Bunting,5,2025-07-04 14:44:44.65829+00,Declan,false,,
01da11ee-b540-473e-8bd4-53d5279ed8bc,VxQEg1xYBABLfaqVO9TuNw_240_box0.jpg,PORTSTEWART,Sport,Pole-mounted (in ground),Local Club,2,2025-07-28 15:49:29.201+00,Barry,false,,
01db5ce0-db2b-4c39-850a-c93b6a558ceb,VbqhwnhfI1RCskezGxl3ew_180_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Irish Tricolor,5,2025-08-01 14:20:28.342305+00,Pat,false,,
01eabe27-c4dd-4949-b33c-e5ec10f54e2e,XIGXn5yBTxFwZnTKUtqQ-Q_120_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,5,2025-08-04 11:37:52.245507+00,Colm,false,,
01ebd511-5b5d-4073-871b-e6f91bb4dfbe,kakL0Vv3zt1MdQ_q36_Brw_120_box0.jpg,BALLYMENA,National,Building-mounted,Union Jack,5,2025-08-01 12:11:02.978379+00,Pat,false,,
01f2188c-3d61-48ad-89f5-619b46c3a9d1,b3TQpD8Kno_-UACo_ixy9w_000_box0.jpg,CARRICKFERGUS,National,Building-mounted,Ulster Banner,5,2025-07-31 13:37:04.951907+00,Pat,false,,
01f4427b-3c73-402d-a632-45bde0deade1,8IHCx6fKUc2D-lcSTH5Lug_000_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-04 19:45:22.112882+00,Colm,false,,
01f4477b-637c-4993-820e-a441081331c4,QQIUulHk4oNEroERjZrkVQ_060_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Bunting,Bunting display,Union Jack Bunting,5,2025-07-31 15:17:42.580674+00,Pat,false,,
01f77402-7758-46a8-a533-96f258c7795a,N-C7XMKYloZezy_sqWLVpQ_000_box0.jpg,BANGOR,Review,,,,2025-07-28 20:31:13.928027+00,Colm,true,Unclear image,
0216f9b4-4929-4dd9-b2ce-6b6c6c0f0d77,zn48f2VwHUD8zA08JQ0EXA_060_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Building-mounted,Union Jack,5,2025-07-29 10:04:00.892823+00,Colm,false,,
021c726c-ec35-4952-babf-e2137d5c13ea,vWyjn9HuQHfQZ4OWCn3-zA_240_box0.jpg,ENNISKILLEN,National,Lamppost-mounted,Union Jack,5,2025-07-14 20:00:24.508997+00,Colm,false,,
02271794-f7fc-43cd-b6c3-c948e99a45f0,zW47yLYDP2-YQODkLQZadQ_240_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,2,2025-08-04 11:18:56.264123+00,Colm,false,,
0238d138-f8be-4d6c-9fac-c57fa4298ca3,XkndCnsFtP-hE6OC7bpWog_240_box0.jpg,NEWRY,National,Permanent installation,Irish Tricolor,5,2025-07-28 19:45:09.336088+00,Colm,false,,
023a8ccd-44d9-4c1f-9b14-eb7acf6a9dee,8gRPRbS1sawnMi_hauEoIA_120_box0.jpg,BALLYMENA,National,Lamppost-mounted,Union Jack,5,2025-08-01 13:05:18.419509+00,Pat,false,,
023ee5ec-bbd4-4060-b3bb-daa277fb092b,pHh4MnS14zBDCK1EQvqqZw_120_box0.jpg,LARNE,National,Lamppost-mounted,Union Jack,5,2025-07-29 11:16:20.567427+00,Colm,false,,
02437129-0214-49ec-a6e6-60d03cbf60cf,Id1q0crH04zPgBdzk8ibXA_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,4,2025-07-29 10:04:36.722953+00,Colm,false,,
02453bfb-b7c7-4425-954e-ad46bb80e0aa,cbFywK_1RrekNAUgufpcFw_000_box0.jpg,CRAIGAVON,National,Lamppost-mounted,Union Jack,5,2025-07-31 18:09:00.753317+00,Pat,false,,
0253da66-8023-42b7-872a-45529fea061c,yBNpLDG978o3kg0hZXiNeQ_180_box0.jpg,PORTSTEWART,Review,,,,2025-07-28 15:59:30.988278+00,Barry,true,Unclear image,
0262a3d6-cc0f-498c-969b-2fe98e0a97c1,TVuU0RY_jy06TJnbVovjNg_120_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,5,2025-07-29 10:18:19.71777+00,Colm,false,,
026618bd-7407-4814-bec1-9fb23105cf08,JAp71ODYGOYUhAiPXtEaIA_300_box0.jpg,ENNISKILLEN,Review,,,,2025-07-14 20:11:58.413877+00,Colm,true,Not a flag,
0269847f-d3f1-4099-8e53-2c4cfb8d2bd1,F1kuIecEFLtudnyjA2_SKQ_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,5,2025-07-31 14:53:17.709346+00,Pat,false,,
0269915d-1142-4096-8972-6606d58af986,v8wy7PM7Jqqog4R_HtbbQQ_240_box0.jpg,ENNISKILLEN,Review,,,,2025-07-17 13:45:54.994916+00,Brandon,true,Not a flag,
026f6819-d135-4031-8e99-e8f49cda7126,EAx6FtxzH-O22Bv0vyBKmw_120_box0.jpg,COLERAINE,National,Building-mounted,Union Jack,5,2025-08-04 17:12:38.990877+00,Colm,false,,
027ca528-b987-47f3-a5fc-98514e032337,tvUaaQLsA_twFv8yiw9sMA_300_box0.jpg,CARRICKFERGUS,National,Lamppost-mounted,Union Jack,4,2025-07-17 18:17:40.324111+00,Barry,false,,
02862b0d-07a5-4487-b0b7-9fc12dd4fcdf,DbMDRkGSUPgQJo_bqT3anw_120_box0.jpg,ANTRIM,National,Lamppost-mounted,Ulster Banner,5,2025-07-31 17:25:28.344397+00,Pat,false,,
028783cc-a95e-494e-9e1f-2ff3db808878,va9JcnB4kvsqHvPy2LGRZg_240_box0.jpg,CARRICKFERGUS,Review,,,,2025-07-28 09:46:32.546849+00,Colm,true,Unclear image,
028bad3a-ba78-442a-87a6-9aefa56157c1,8hClUswFYYqlEOU6QNtCTw_060_box0.jpg,BALLYMONEY,National,Lamppost-mounted,Ulster Banner,5,2025-08-01 14:29:20.187966+00,Pat,false,,
029e7891-6378-40a1-8b6a-14ebcf169bc4,ARg1-64pY70xAMR26YSDsg_000_box0.jpg,NEWTOWNARDS,Review,,,,2025-08-01 14:44:11.250246+00,Pat,true,Unclear image,
02a9c4fa-28f6-444f-a4c6-a94635c0e33b,2v1KM53N7XYwWo-vWYXkJQ_240_box0.jpg,CRAIGAVON,Review,,,,2025-08-05 09:05:53.540988+00,Barry,true,Unclear image,
02abda8a-8568-40a2-9332-537e5687be6e,FLTtBs7RkykiPyk5ClaLvg_180_box0.jpg,DUNGANNON,National,Lamppost-mounted,Union Jack,5,2025-07-28 14:51:37.592883+00,Barry,false,,
02b7b09d-5b94-4806-91be-9ff0232a7db9,Xdkhj2ivRF_-3zcuwy9DNg_120_box0.jpg,ENNISKILLEN,Review,,,,2025-07-31 13:27:17.872274+00,Pat,true,Not a flag,
02cea46f-322b-4476-9e9c-d97223c79031,L0cpVEBcqrTbuUJSYvcEbg_000_box0.jpg,OMAGH_TOWN,National,Lamppost-mounted,Ulster Banner,4,2025-07-29 10:54:03.371939+00,Colm,false,,
02d4f17b-3ceb-401e-a2e1-e0586ed03f7a,8mGAbKn6sQomXfI90f6ibg_000_box0.jpg,OMAGH_TOWN,Review,,,,2025-07-31 16:29:09.879155+00,Pat,true,Unclear image,
02dad0aa-430d-4ec7-88b5-ec2277522d62,OKB8de2tkbjCvpjrOe0UDQ_240_box0.jpg,CARRICKFERGUS,National,Building-mounted,Union Jack,5,2025-07-17 14:25:24.386557+00,Brandon,false,,
02df5804-ceb6-4bc5-b36c-e8cced858695,adygzhH9mu9Duvaxpfvlgw_180_box0.jpg,ARMAGH,Review,,,,2025-08-04 13:11:04.744982+00,Colm,true,Unclear image,
02e581af-cbf6-4571-940e-ce441a737752,5z1t2NhqNmvkXh3lDf1gfw_060_box0.jpg,OMAGH_TOWN,National,Lamppost-mounted,Irish Tricolor,5,2025-07-29 09:41:21.726636+00,Barry,false,,
02ee8a90-e6c8-416b-9c95-43ab009baea0,sS90xX483oWYecrQVyVH6Q_120_box0.jpg,MAGHERAFELT,National,Lamppost-mounted,Union Jack,5,2025-08-04 12:16:28.025352+00,Colm,false,,
02f0791a-ea94-4144-a050-f8cbdab93b8f,CD2aVSb_RKAg8tDTPL0RWQ_120_box0.jpg,BALLYCLARE,National,Lamppost-mounted,Ulster Banner,5,2025-08-05 14:58:45.565238+00,Barry,false,,
02f0b3e0-1dfa-4efd-af99-0ae4e94f537d,zNAtLqMl0r47r612S5Uelw_300_box0.jpg,CARRICKFERGUS,National,Lamppost-mounted,Union Jack,5,2025-08-05 09:20:03.179822+00,Byron,false,,
02f103e6-90c1-48d7-ac4a-288c58b73158,8CvgXbqBjQeXBOSu76lb-Q_060_box0.jpg,DERRY_CITY,National,Lamppost-mounted,Union Jack,3,2025-08-01 11:51:29.536316+00,Pat,false,,
02f54790-4640-496b-a4e4-6d493ea1336d,dat61qIukcqjnh_JLhDDtA_180_box0.jpg,KILKEEL,National,Pole-mounted (in ground),Union Jack,5,2025-07-30 16:41:09.357127+00,Barry,false,,
02fd22bc-3b9c-4a92-b448-992ff4526700,TJG87O8jBgd8dzwiuPR1KQ_060_box0.jpg,ENNISKILLEN,Review,,,,2025-07-09 07:47:48.887474+00,Barry,true,Not a flag,
030b71f7-c7cd-4997-9379-d604ff11b1fd,sH51bNtgkZ9FFiQfF9H1Qg_300_box0.jpg,LARNE,National,Lamppost-mounted,Union Jack,5,2025-07-31 17:06:43.471873+00,Pat,false,,
031ae72f-1823-436f-9fcf-eea2b6b48bd8,SITp1b3dvw2guo0K3fWVYg_240_box0.jpg,PORTRUSH,Review,,,,2025-08-02 18:57:00.704178+00,Colm,true,Unclear image,
031d5017-26c4-46f1-9af7-d851f824e0a9,qnuhgKJyS4nKL7xWaAQ8cg_060_box0.jpg,DERRY_CITY,Fraternal,Pole-mounted (in ground),Orange Order,5,2025-08-01 11:42:49.822807+00,Pat,false,,
03217285-29fd-4cb3-add9-8883e19ecf81,19VRtEsuKsVTqYowtFbayw_300_box0.jpg,CRAIGAVON,Review,,,,2025-08-02 13:26:42.374993+00,Barry,true,Unclear image,
0329c01f-19d7-447f-9916-10c47e2c6936,jjz2yQrPSMSpvfdIVVE40w_300_box0.jpg,LARNE,Review,,,,2025-07-29 14:10:21.493333+00,Barry,true,Not a flag,
0331eb2f-5b5e-4608-8d4f-9538c79a4680,6j6emp0Bob69qcNS8jN4Dw_120_box0.jpg,GREENISLAND,National,Lamppost-mounted,Union Jack,5,2025-07-31 17:53:47.241409+00,Pat,false,,
033e1966-f1ef-4aee-b46f-0c470bb84637,-gKCtIM9x8MOXvOpvP9yMA_000_box0.jpg,BALLYCLARE,National,Building-mounted,Union Jack,5,2025-08-01 09:31:51.138835+00,Pat,false,,
033fad82-369a-4112-ae48-332dd075e7d4,QggLarqSNSVdxKxd_R1iZA_000_box0.jpg,CARRICKFERGUS,National,Lamppost-mounted,Ulster Banner,5,2025-07-31 13:44:16.462996+00,Pat,false,,
03450d4f-cf90-475a-8b72-0ba4778ef36c,E85DMJ5KcOE0JSEyrXCtBA_180_box0.jpg,CRAIGAVON,National,Building-mounted,Union Jack,2,2025-08-01 08:57:38.523868+00,Pat,false,,
