id,image_id,town,primary_category,display_context,specific_flag,confidence,timestamp,expert_id,needs_review,review_reason,user_content
010645cf-afd9-428e-be6f-af303d97bb26,5ywgEqpuPu92vbAjhL9SXw_120_box0.jpg,BALLYMENA,Review,,,,2025-08-14 13:11:52.968543+00,Pat,true,Unclear image,
010bead7-40f0-43b7-b038-6a8697288a22,bzwWcsZ3TPMRVfqK_h42KA_240_box0.jpg,LISBURN_CITY,National,Building-mounted,Union Jack,5,2025-08-29 08:45:08.703774+00,May,false,,
013bb09e-eef4-41c0-9db4-2eb58ff43de3,kyLEIF57ltab8Avm1VpyLQ_240_box0.jpg,LARNE,National,Lamppost-mounted,Union Jack,5,2025-08-17 15:48:59.649038+00,May,false,,
0178104a-d02d-4134-9168-b0b56956f6c8,K76l0LjTMoh55rf10HxhUg_240_box0.jpg,LISBURN_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-28 20:29:15.990368+00,May,false,,
01824378-7a21-4536-aab4-e0763f1bdd07,QxYiB-RLXFUt9Q-6Haaamw_000_box0.jpg,METROPOLITAN_LISBURN,National,Building-mounted,Union Jack,5,2025-08-13 08:52:38.717573+00,Pat,false,,
01aa465e-828e-4f55-a405-d219fe99339b,QPG2F1mSzjy39bfENomu5g_060_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Building-mounted,Union Jack,5,2025-08-14 10:33:40.560617+00,Pat,false,,
01b21865-dfb5-48a2-9cdf-41d6cc7a0428,Coi1PWYfS7r9DrPinzmITg_240_box0.jpg,LISBURN_CITY,National,Building-mounted,Union Jack,5,2025-08-28 20:31:29.650059+00,May,false,,
01b9a27c-4233-46b5-bf8c-edfaa524f12d,06m2935tRUr0qzhRp7wC8w_120_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Scottish Saltire,5,2025-08-29 08:38:21.166538+00,May,false,,
01bf5933-d76d-4109-93d0-c8973e0807b8,7amqad_0Kqt1bQtIolLriQ_300_box0.jpg,ARMAGH,National,Lamppost-mounted,Union Jack,5,2025-08-17 17:02:20.379774+00,May,false,,
021ba621-9f42-4b41-ab48-79b8d873693e,mGwDRITw9acQ7ACsChj94Q_000_box0.jpg,LISBURN_CITY,National,Building-mounted,Union Jack,5,2025-08-12 15:15:19.403454+00,Pat,false,,
02272bd6-0079-4bd9-b1a5-bac3a9958b71,d_8lNY8LEadQYCVzBvHljw_120_box0.jpg,LISBURN_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-14 13:29:54.109808+00,Pat,false,,
02313816-ae0e-415c-b00c-4b0e8844ec10,IuKXHMUqlVu-SXUmSgu2jw_240_box0.jpg,BELFAST_CITY,National,Building-mounted,Ulster Banner,5,2025-08-13 16:29:30.388448+00,Pat,false,,
025532b7-2ef3-4d1d-986b-c81f402571e7,vHg2K8MwaNdLPBbHf_QRsQ_180_box0.jpg,BALLYMENA,National,Building-mounted,Ulster Banner,5,2025-08-28 20:54:24.884774+00,May,false,,
0259fa6b-71b9-44c7-aa27-8c825e5d5060,cAJxETgNiKyV5sMKZdvEig_120_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-13 22:11:59.754797+00,May,false,,
0276329e-6e8b-48c0-a7c0-95333eba19d7,3EzZsfcVixP1AN2Zr4wcGA_000_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-12 16:16:49.882644+00,Pat,false,,
029433b0-b06d-4540-a0b3-e13d7fb3705e,M_Z70rI3UXd5GF-0EOAkGA_180_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-14 10:31:57.830923+00,Pat,false,,
02ad541b-8541-4e85-8f47-cf66d2864a05,C5mqBnud_5J0pouJcfin6g_300_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,5,2025-08-29 08:41:24.220059+00,May,false,,
02b9518d-efdd-4e33-80a1-a2f8b4f7510a,rwuvklRab6CUVQ1yRLRGJQ_300_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-15 00:49:18.610681+00,May,false,,
02bfe04d-2991-46ea-a868-048179947867,y6mLTjtMLgOYntvlWEcL1g_300_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,5,2025-08-17 14:23:06.349602+00,May,false,,
02dc721e-9e82-46ad-8a5e-55f26989d132,DkfitZ8-YzIXaCKGGjgJBg_120_box0.jpg,CRAIGAVON,National,Building-mounted,Union Jack,5,2025-08-14 11:10:18.063809+00,Pat,false,,
02dda369-25bc-4367-8d34-92242485438a,HLuJXmw5AwH6ZPBogOYzmw_300_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,5,2025-08-14 13:38:07.541354+00,Pat,false,,
02f5c0b5-4cb0-43ed-8b72-ff4140e2e1a9,7pT3OvcWbtk3vPca0QoPGQ_120_box0.jpg,BELFAST_CITY,National,Building-mounted,Ulster Banner,5,2025-08-17 16:52:27.776643+00,May,false,,
02fba344-7ccf-42a6-ad6d-d4eb4a042334,jCXvPmfjmvlGL_nL_HJypg_120_box0.jpg,CRAIGAVON,National,Building-mounted,Union Jack,5,2025-08-13 22:07:13.979729+00,May,false,,
031965cb-e0d7-4260-b53b-033f4488dbc8,fiotsC3G0U1M4iSGMJ5Pbw_300_box0.jpg,LISBURN_CITY,National,Lamppost-mounted,Ulster Banner,5,2025-08-14 13:34:32.890876+00,Pat,false,,
0325bb51-a707-4c51-8302-ac9f671436be,hS4NooGqRSFEgMiRMHmwLw_180_box0.jpg,OMAGH_TOWN,Review,,,,2025-08-13 22:05:49.819573+00,May,true,Unclear image,
03285134-7b39-4477-91f2-5a175342ec85,cqnvtbzUHrcXDO0I6vWbIw_240_box0.jpg,METROPOLITAN_LISBURN,National,Lamppost-mounted,Union Jack,5,2025-08-14 12:45:41.100832+00,Pat,false,,
032fb4a2-36e7-4ec1-aabb-f6ab16ad9d7a,gDmjomLZySyLU7HkX6pCNg_300_box0.jpg,LARNE,National,Building-mounted,Union Jack,5,2025-08-14 12:48:50.688449+00,Pat,false,,
03369a14-d3d0-44c9-a3b0-a99bebf44967,fezP1stg1guuIUm0SGlixg_060_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-13 22:26:46.125711+00,May,false,,
03382167-27dc-4426-9dc1-0736e7af4f4a,hnIBUB0pLkKSUFi02S0HhA_240_box0.jpg,CARRICKFERGUS,National,Building-mounted,Union Jack,5,2025-08-15 00:50:03.766805+00,May,false,,
033fa812-4c1f-4e7b-8f59-3a077a84c005,fJz24gMTfhQmFOzbO-vG3w_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-08-12 15:23:40.034278+00,Pat,true,Complex case,
034d0739-5a26-48ec-92ff-260b88060d53,3kbhczDBpB1egIaLj8gHPA_240_box0.jpg,LARNE,National,Pole-mounted (in ground),Union Jack,5,2025-08-14 12:55:03.901867+00,Pat,false,,
03629dfc-39bc-4b8f-afda-aa5124d7c0a6,ayHAzFfVL6gaXu2Q3x2Njg_180_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-28 20:32:45.014318+00,May,false,,
03633eb4-6bd4-4584-84b4-df32af1c3b63,0NV5Nys-g_6j4FguGvBkNw_120_box0.jpg,METROPOLITAN_CASTLEREAGH,National,Lamppost-mounted,Ulster Banner,5,2025-08-14 11:12:07.53253+00,Pat,false,,
0374d36a-bbc5-477e-a85b-8d5193ca4027,4eqhh_qB0m_8ify9Ik4J2A_300_box0.jpg,DUNGANNON,National,Building-mounted,Union Jack,5,2025-08-14 13:21:18.225247+00,Pat,false,,
03790395-fdde-415b-ade6-34b1a8e841f9,pdamrMlc16GSy7K1TvwwvA_240_box0.jpg,ANTRIM,Review,,,,2025-08-12 16:19:53.672718+00,Pat,true,Complex case,
03beb606-c857-496c-9e8e-8e0e5ef2dd2f,2EaNtK23mnDuAxCZ0zVlcQ_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,5,2025-08-22 22:05:18.401732+00,May,false,,
03d15348-2a67-48af-8b74-e0e913836d75,ogvERCgUL9LiLjY_YtEOuA_180_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Ulster Banner,5,2025-08-29 08:38:07.797933+00,May,false,,
03fd5fb8-6eea-46c8-8667-5e93223b95db,kRYtnLCjupvN7nNs0BRzvw_180_box0.jpg,CARRICKFERGUS,National,Lamppost-mounted,Union Jack,5,2025-08-28 19:50:52.971286+00,May,false,,
043a87ca-18d2-4aed-a166-d315fdb61884,SVrJ9GHs2MNRS4AbrknDpg_300_box0.jpg,DONAGHADEE,National,Pole-mounted (in ground),Union Jack,5,2025-08-13 22:38:31.617736+00,May,false,,
043afb61-0237-40ee-accb-7c3f5297167c,3IkQZm598y4tl6CtqzTcWA_300_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Ulster Banner,5,2025-08-14 14:00:24.138837+00,Pat,false,,
0448db60-69f6-4a7b-9517-45aeab6c4853,gGMdv-hw6qYkdBE4Va1B3A_000_box0.jpg,GREENISLAND,National,Pole-mounted (in ground),Union Jack,5,2025-08-12 15:32:20.392921+00,Pat,false,,
044bb48a-4a33-479c-a640-5e25d306ab98,kuC0wGxvA5zni4lKxUKOGQ_000_box0.jpg,ENNISKILLEN,National,Lamppost-mounted,Ulster Banner,5,2025-08-14 12:42:20.501771+00,Pat,false,,
04595372-6748-4543-871f-cfff336e72b4,yU_BnhIRcrfADP8jIfZRnQ_000_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Ulster Banner,5,2025-08-28 20:39:31.754862+00,May,false,,
04832c6d-c7df-4e0d-afee-a4eb0291da51,76czHHtaB-yCoFMHUtwJfQ_180_box0.jpg,ARMAGH,National,Lamppost-mounted,Union Jack,5,2025-08-12 16:10:54.883775+00,Pat,false,,
048d4207-e341-4013-8817-ba5dd8660e6a,eZkT2A6VLMKrGjptylwUHw_300_box0.jpg,DUNGANNON,National,Lamppost-mounted,Ulster Banner,5,2025-08-17 18:24:18.216917+00,May,false,,
04a6e0f5-3191-4200-b64c-071683256e44,cHghmYc4XtPZD843ivJFTw_180_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Building-mounted,Union Jack,5,2025-08-14 10:26:43.840603+00,Pat,false,,
04a933b7-601b-4f0c-8cf5-3a577654293a,LH5yNWt1u4HOZ35-NmUztA_240_box0.jpg,ANTRIM,National,Building-mounted,Union Jack,5,2025-08-17 15:47:12.726686+00,May,false,,
04bc3fd5-8d65-4ebc-b7ec-9b21c35745a0,D_1IZCuBExfUzvZmX5AtxQ_060_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-17 16:45:40.758495+00,May,false,,
04ea0123-c70f-4231-8623-98e503d5ab47,PauwjIzoHrPH_xBhGFbZEw_000_box0.jpg,CARRICKFERGUS,National,Building-mounted,Union Jack,5,2025-08-24 10:10:19.679442+00,May,false,,
04ea21ab-b5d6-4f19-b0a4-56e84e66eae7,V1YSvxeb3rRWh1bgkd3z1A_000_box0.jpg,ANTRIM,Fraternal,Lamppost-mounted,Red Hand Defenders,5,2025-08-17 14:25:54.753626+00,May,false,,
04eff67d-1184-419c-9ba1-d61c50f4d0f6,UaBkydKKh4S7B5GALJIFCg_120_box0.jpg,GREENISLAND,National,Building-mounted,Union Jack,5,2025-08-17 16:18:58.384608+00,May,false,,
04f4175b-5237-4c5b-a7da-602e0c8922a2,BiGl0sGsKLtuEBz2_JyybA_240_box0.jpg,BELFAST_CITY,National,Building-mounted,Scottish Saltire,5,2025-08-13 08:28:17.622385+00,Pat,false,,
0516edc5-7c09-4a38-ae6e-758ad8641b89,323q4QO5brUEWtwTmteKIw_300_box0.jpg,PORTRUSH,National,Lamppost-mounted,Union Jack,5,2025-08-29 08:28:16.737542+00,May,false,,
055d64b7-8a61-4cc1-9774-dd01b4f3df10,MlY7OA8InP58BWpbYTh20w_120_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-14 10:11:11.117199+00,Pat,false,,
0563e517-a4bd-4f02-9c9f-2b335b8699ff,HQbuCIFRw-PoCgUs1C58kA_000_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-14 13:28:49.714661+00,Pat,false,,
0564606b-3af3-4c37-9a14-d43b462df577,1wdplEk5_5aDFr9PNKS8Xw_240_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,5,2025-08-14 14:14:48.538622+00,Pat,false,,
0565a608-ef7f-4138-94d1-93f765be8fc4,4VTy_rO31jp18X1BDw6oXQ_300_box0.jpg,LARNE,National,Building-mounted,Union Jack,5,2025-08-13 08:56:19.737817+00,Pat,false,,
05953895-178e-4747-a144-b342120a0c52,YtkMb2hDlik0ni2w3yJVRA_300_box0.jpg,METROPOLITAN_LISBURN,National,Lamppost-mounted,Ulster Banner,5,2025-08-28 20:31:22.624446+00,May,false,,
05ad81f0-0845-4104-aa4b-d30c62a86ebd,j2h7iPQKJQig9Fkrh3Lpog_060_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,5,2025-08-28 20:11:48.694385+00,May,false,,
05de7a17-4745-4557-9498-dc152d0d57cb,s0B9aL0aiXv-dpusK2m_QA_060_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-12 15:50:51.110758+00,Pat,false,,
05dea8e6-b8f4-44cb-bea4-c638f73eceb9,XhDWlAn44lF1eaMc2wYd8w_180_box0.jpg,BELFAST_CITY,Review,,,,2025-08-13 08:49:40.201599+00,Pat,true,Unclear image,
05f8f64a-1cc2-4aee-aaba-f1fc935d5823,FIv04HGleI8biOTFWjjknQ_120_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-12 15:50:00.157868+00,Pat,false,,
06130503-26cb-4130-ae3a-b70e3a2fa0fa,jx8PKWsUu9bN6m1QSm0bog_060_box0.jpg,CRAIGAVON,Review,,,,2025-08-28 20:05:43.409886+00,May,true,Unclear image,
0614adc2-2e6d-4e1d-a536-e2924b1b83d5,LX-T9Bfqer2CBp0evJ4MjA_060_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-29 08:34:17.93699+00,May,false,,
06258230-c8cb-4144-8e05-35ceaaad1ce4,jatWD3EpaJYYKQaGFBW_yQ_180_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-13 22:08:44.472245+00,May,false,,
0631a671-61c6-4663-9854-792d9b9f6e14,0QnMYqU6MBkuZt0dSeQZfg_120_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-14 12:23:09.239668+00,Pat,false,,
063c6b5b-1160-45d4-9e43-d1e5db3b340b,Pla3QGX9XpgxNggJxtNgEQ_240_box0.jpg,BALLYCLARE,National,Building-mounted,Union Jack,5,2025-08-14 10:19:36.439043+00,Pat,false,,
063ec3f5-4252-4104-83d1-0cbb9457c8ad,IW4o9J9RZKFc5HJsn9MlXQ_180_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-14 14:12:47.825467+00,Pat,false,,
064752e1-8a74-4a51-a05d-c6aed47154c7,6-zC7Kx50fEkR8RSKYging_180_box0.jpg,CRAIGAVON,National,Lamppost-mounted,Union Jack,5,2025-08-15 00:50:48.389425+00,May,false,,
0661e5bd-7956-47fe-a1c9-655c86ec5244,YM2pXzPLBuER-1QJh9-Esw_180_box0.jpg,CRAIGAVON,National,Building-mounted,Union Jack,5,2025-08-12 15:04:27.318021+00,Pat,false,,
0680da2a-642d-4dee-a12b-be19c4055f0d,HIZCU6CB2_orWTuOzii7cA_000_box0.jpg,CRAIGAVON,Sport,Lamppost-mounted,GAA,5,2025-08-14 10:42:07.02375+00,Pat,false,,
068ab3f4-0cfa-4672-b511-ab0b60a01db1,E75fZu-DiFHt7JnpuSHT8g_060_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-28 20:29:56.15269+00,May,false,,
06df1018-2c43-4866-8d89-653a7010e997,APT_Z4AdsP_y3BrC2AfzPQ_180_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Building-mounted,Union Jack,5,2025-08-28 19:55:58.453724+00,May,false,,
06df8881-1b62-466c-aa87-819e7e7152ef,zYWnmwET8CwP5EY6yCc-QQ_120_box0.jpg,LARNE,National,Building-mounted,Union Jack,5,2025-08-28 20:19:38.80863+00,May,false,,
06f19c69-1763-4492-98d7-c3f3b468fa57,M58kQjmParPbzcYY4dO9Sw_180_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-11 17:45:28.04084+00,Pat,false,,
070537dd-700e-4389-8a2a-b5b2537f6047,4Qi7nMHTCvh5tzF4CxJSjQ_060_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-14 13:07:25.692058+00,Pat,false,,
0719c296-5ea9-4567-bd2f-1cb6607b2342,nC3C0z3h2vZHWAM7poUzeA_180_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-17 16:23:40.836423+00,May,false,,
07254085-5216-4015-9b1a-104fe297efc7,_2lf3_t9B4DAbr95_B--lw_240_box0.jpg,METROPOLITAN_CASTLEREAGH,National,Building-mounted,Union Jack,5,2025-08-14 11:10:31.738114+00,Pat,false,,
0748eaab-8637-4f8f-9e39-3db4dc213937,AO-38VQz0VzY9NAansJ2nQ_300_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-28 20:28:43.707303+00,May,false,,
07576c1b-a7e6-4858-9396-e93e43ee019c,4Jy2GI5-Tq-88gytPoa1ag_000_box0.jpg,CARRICKFERGUS,National,Pole-mounted (in ground),Union Jack,5,2025-08-28 20:21:15.437189+00,May,false,,
075dfe50-d060-4084-b490-075407a34d82,xINl2AqhVGBHWDlM-TPhVA_000_box0.jpg,LARNE,National,Pole-mounted (in ground),Union Jack,5,2025-08-12 15:03:46.014305+00,Pat,false,,
0769b90a-4a18-4f1f-865a-5f890e0c2a93,NajRij5zSfFbJ0VMyVD0kA_000_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-11 18:24:05.866475+00,Pat,false,,
077d872f-7c58-4a11-aefb-8ca579816a3f,EVGnW1cPIucIkLO0kLQSqg_120_box0.jpg,CRAIGAVON,National,Lamppost-mounted,Ulster Banner,5,2025-08-29 08:21:42.792803+00,May,false,,
077da788-85c3-4cc4-86f1-2b8c5a49e492,B8pk_HGFOAfo2lWp4Ee5HA_120_box0.jpg,BELFAST_CITY,National,Pole-mounted (in ground),Ulster Banner,5,2025-08-12 15:49:24.021129+00,Pat,false,,
0783cb78-34cf-4be0-ab3b-d40080f146ff,YKu5Kh1uqnHv33s3-8AX1A_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Building-mounted,Ulster Banner,5,2025-08-12 15:54:10.31209+00,Pat,false,,
079dd0f0-69d4-492a-987d-e56388026e14,YorJre0_QSWAj8pnQjEuVg_240_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-14 09:34:47.113649+00,Pat,false,,
07a99a94-1227-4843-bd5b-3d4feb0e6d33,IysqmNb_x36sQPiyaQlauA_240_box0.jpg,COLERAINE,Review,,,,2025-08-14 11:08:51.769061+00,Pat,true,Unclear image,
07a9a807-e458-4e3f-a6ba-b473048c6659,CeSIdxCocKYaj-RNKpq7fg_180_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-28 20:05:52.530748+00,May,false,,
07af7359-09d3-48fd-804f-e972345f5a57,5ds3s8GXWrw1F2IR0cnq8g_120_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-08-14 13:09:00.037328+00,Pat,true,Complex case,
07afa989-a309-47b3-a971-d533dce56645,tmM3PV6h3tibtti0Q3uqlQ_240_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-15 20:50:10.132406+00,May,false,,
07b66506-a94c-4816-af14-2e3d49ce1001,ueINPMUk4ykgGUsNluEEhA_120_box0.jpg,HOLYWOOD,National,Building-mounted,Union Jack,5,2025-08-11 18:20:14.747294+00,Pat,false,,
07b75699-34db-43df-83bb-91a576963dba,Pcr0Hkl-7mnp7wDIsvPx1Q_300_box0.jpg,HOLYWOOD,National,Lamppost-mounted,Ulster Banner,5,2025-08-14 10:36:53.960317+00,Pat,false,,
07bf4c8b-2cd2-4de2-b45d-d79e90aa684b,4w4jEFghuBFEnwfjd4QXQQ_240_box0.jpg,BANGOR,National,Lamppost-mounted,Union Jack,5,2025-08-17 18:22:31.759762+00,May,false,,
07f01346-5795-40a5-913d-e59bb459b099,ohewtsopjpliEGDga62wTw_120_box0.jpg,LISBURN_CITY,National,Lamppost-mounted,Union Jack,5,2025-08-13 08:53:53.53391+00,Pat,false,,
07f958fd-77eb-43a6-9f9d-d0b7c5534fa6,F3fRKfc1CpKrMZwoUYoU6w_000_box0.jpg,RANDALSTOWN,Review,,,,2025-08-28 19:43:28.217238+00,May,true,Unclear image,
08056378-1c69-4dbd-9823-d4a2a73bb3b1,zbRLYaNIMnGG_vt6LHGJFw_120_box0.jpg,BALLYMENA,National,Building-mounted,Union Jack,5,2025-08-13 08:25:07.443771+00,Pat,false,,
081e964b-a08a-4c49-bc15-5f8d2923b15d,3rdD53D5SIHHmSNnuS1cEQ_000_box0.jpg,CARRICKFERGUS,National,Building-mounted,Ulster Banner,5,2025-08-22 22:14:32.880936+00,May,false,,
0836936e-9cc8-4638-8530-20b79eac09f3,3WZNWOhYOag2UzQgPB5HuQ_240_box0.jpg,METROPOLITAN_CASTLEREAGH,Proscribed,Pole-mounted (in ground),Other Proscribed,5,2025-08-28 20:49:39.930914+00,May,false,,
084073d9-74b2-48ad-ab49-78ca8a0eee1d,Bq2CmPSL5qKOoNdqAfNyqg_180_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-13 22:05:30.315053+00,May,false,,
08581ce9-58d9-493f-9a89-80b2e535f07e,FUKmfZP517UR15TpnxkjtA_300_box0.jpg,MOIRA,National,Lamppost-mounted,Union Jack,5,2025-08-28 20:41:18.740984+00,May,false,,
08c7fe56-8393-4d5f-bac8-53da74e167d5,1Tlpsi_5gn3eSfaAAozT8Q_240_box0.jpg,DUNGANNON,Fraternal,Pole-mounted (in ground),Red Hand Defenders,5,2025-08-28 20:11:15.028406+00,May,false,,
08e998b9-4e1b-464c-a889-965e92a69d85,u9rWvaqFSIxE-Qy7dDtflA_240_box0.jpg,METROPOLITAN_CASTLEREAGH,National,Building-mounted,Union Jack,5,2025-08-13 22:09:37.555516+00,May,false,,
09164797-dcdd-4785-a3f2-e0302d879ac9,L9sMj6MKCV6QeLiABKaLaQ_060_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-29 08:30:59.741001+00,May,false,,
094fa823-cb7c-42ef-a49d-a34d589ce6da,47FwALx6kHaNNtt_g3bzuQ_060_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,,2025-08-14 13:54:46.537963+00,Pat,true,Complex case,
098da62d-d125-4cf3-92a5-97ba40d59c50,vqxyDg5Smwk0JUDivX3W9w_180_box0.jpg,BALLYCLARE,National,Lamppost-mounted,Ulster Banner,5,2025-08-28 19:59:31.252623+00,May,false,,
0990f874-b216-4bb5-8a57-b737ab658012,dtbbRGRBFipVC89wEO2MlQ_180_box0.jpg,METROPOLITAN_CASTLEREAGH,National,Building-mounted,Union Jack,5,2025-08-14 12:47:55.429532+00,Pat,false,,
09adc4b1-baa1-4524-91ad-1403fd97c01f,v2-_GjgxXmcY4Xw6dVtWVw_060_box0.jpg,BELFAST_CITY,National,Lamppost-mounted,Ulster Banner,5,2025-08-15 00:39:14.2384+00,May,false,,
09b956fc-0bc9-491e-a3fb-899d840c0cf2,6qKUzPHbVhysy-RJooOX6Q_240_box0.jpg,BELFAST_CITY,National,Building-mounted,Ulster Banner,5,2025-08-22 22:05:52.667301+00,May,false,,
09ced461-6533-450e-8864-d110fa716add,MmRQ3DT1qHzIUlkqJr-tlA_000_box0.jpg,PORTRUSH,National,Lamppost-mounted,Union Jack,5,2025-08-28 20:44:58.94623+00,May,false,,
09f4df27-1e49-4af5-924f-34f07af18a99,wWGSyFy5YQc48fKuGKKRdQ_000_box0.jpg,BELFAST_CITY,National,Building-mounted,Union Jack,5,2025-08-11 18:09:58.128025+00,Pat,false,,
